39.43 2 40 9 400 4 0.56
40.58 4 40 6 400 4 0.12
35.45 4 40 6 400 2 0.36
31.8 4 40 1 400 3 0.09
34.97 3 40 5 400 3 0.11
33.27 3 20 7 400 1 0.19
26.7 4 40 0 800 2 0.04
39.41 2 40 2 800 3 0.12
22.37 2 40 4 400 3 0.1
37.99 1 40 5 800 4 0.32
38.54 4 40 4 400 4 0.27
40.77 1 40 5 800 2 0.3
28.86 2 80 1 400 4 0.19
35.79 2 80 9 800 3 0.36
35.49 2 20 4 400 1 0.12
36.82 2 80 1 800 3 0.17
24.33 3 40 0 400 3 0.04
41.7 4 40 0 400 4 0.04
26.92 2 20 4 400 4 0.13
29.15 2 20 8 400 2 0.22
27.46 4 80 1 400 4 0.19
26.37 1 20 1 400 4 0.04
29.73 1 40 9 800 4 0.11
31.45 1 40 9 400 4 0
27.59 2 40 4 800 3 0.24
42.93 4 20 4 400 3 0.07
40.86 1 20 5 400 2 0.17
36.92 1 40 3 400 3 0.18
35.2 4 80 3 800 1 0.28
35.16 1 20 1 800 1 0.03
28.85 4 20 8 800 2 0.16
33.97 3 40 1 800 4 0.08
24.28 1 40 7 800 3 0
29.8 1 80 3 400 3 0.11
28.04 2 80 6 800 2 0.04
35.38 3 80 2 800 4 0.26
28.83 3 20 6 400 4 0.09
42.19 4 20 5 400 4 0.17
24.06 2 80 3 800 4 0.11
25.45 3 40 2 400 2 0.13
28.62 4 20 4 800 2 0.07
33.01 1 80 6 400 1 0.53
41.49 1 80 7 400 3 0.8
28.51 4 20 7 800 3 0.09
35.76 3 80 0 800 3 0.06
31.1 4 80 0 400 3 0.06
25.51 3 40 4 800 1 0.21
27.97 3 40 1 800 3 0.08
24.69 2 80 5 400 1 0
29.82 1 40 3 800 1 0.08
25.57 3 40 0 800 1 0.03
24.86 3 80 7 400 1 0
35.29 4 40 1 800 1 0.06
41.48 3 40 7 800 3 0.38
39.32 2 20 7 800 3 0.09
36.03 4 40 7 400 3 0.41
38.33 3 40 6 400 1 0.32
37.94 1 40 1 800 4 0.08
33.08 2 20 6 800 1 0.16
33.6 2 20 1 400 1 0.04
40.56 1 80 9 800 3 0.92
24.51 3 20 6 400 4 0.19
25.42 4 40 6 400 4 0.09
31.16 1 80 1 800 4 0.09
39.28 2 40 1 400 1 0.09
35.36 2 80 3 800 1 0.11
32.93 2 40 9 400 2 0.31
26.36 1 20 2 400 2 0.05
29.54 2 80 4 800 1 0.39
37.03 4 20 0 800 3 0.02
40.33 4 20 0 400 3 0.02
39.71 3 40 9 400 3 0.13
36.77 2 80 7 800 1 0.53
32.71 3 20 3 800 3 0.08
28.46 2 40 0 800 2 0.04
30.49 2 40 2 400 2 0.07
29.37 4 20 0 400 3 0.02
31.31 2 20 3 400 4 0.09
40.48 1 20 4 400 1 0.12
34.08 2 20 8 800 1 0.1
24.97 4 80 9 800 1 0
28.14 1 80 8 800 1 0
32.7 1 80 6 800 1 0.13
25.32 3 40 8 800 3 0
25.93 2 80 4 800 4 0.49
39.56 1 80 8 400 1 0.63
35.89 1 80 5 800 1 0.13
40.53 1 20 7 400 1 0.09
32.19 3 20 5 400 3 0.17
28.99 2 40 9 400 3 0
24.1 1 80 2 400 3 0.1
36.11 1 80 8 400 3 0.14
34.37 3 40 9 400 3 0.13
40.32 1 20 8 800 3 0.1
42.13 4 40 4 400 3 0.1
30.94 1 20 1 800 3 0.04
33.31 2 40 5 400 1 0.29
36.8 3 40 6 400 1 0.12
30.31 4 80 4 800 1 0.12
31.9 1 40 1 800 1 0.06
26.72 4 20 3 800 1 0.05
34.26 3 80 5 800 1 0.13
25.72 1 80 8 800 2 0
28.05 4 40 9 400 2 0
33.75 2 20 4 800 4 0.12
33.76 3 80 6 400 2 0.68
25.86 3 20 6 400 3 0.19
41.52 3 80 3 800 3 0.33
32.3 1 40 7 400 3 0.12
27.14 2 20 8 400 1 0
27.64 3 80 9 800 1 0
36.85 3 20 1 400 1 0.04
36.23 3 80 7 400 1 0.14
31.22 4 20 0 400 1 0.02
34.55 4 80 1 800 4 0.17
29.81 1 80 9 800 4 0
37.52 1 20 2 400 4 0.05
32.86 2 40 2 800 1 0.11
27.67 2 40 8 400 1 0
26.67 3 20 1 800 1 0.03
34.69 2 80 9 400 1 0
24.64 3 80 4 800 2 0.46
31.45 2 20 7 400 4 0.21
33.61 2 80 1 400 4 0.09
30.37 3 40 9 800 4 0
36.66 1 20 3 800 4 0.08
34.56 3 40 3 400 4 0.09
25.25 2 40 7 800 4 0
42.38 1 80 2 800 1 0.22
30.82 1 20 1 400 1 0.04
37.97 1 80 5 400 1 0.13
25.57 3 20 7 800 1 0.09
31.48 2 40 9 400 3 0
24.23 2 80 5 400 2 0
34.77 3 80 4 800 2 0.45
34.22 4 20 0 400 2 0.02
40.55 1 20 4 800 4 0.12
25.67 2 20 7 400 4 0.21
41.88 2 40 5 800 4 0.11
33.63 3 20 2 800 4 0.06
27.68 3 40 5 800 4 0.32
32.6 1 40 5 800 4 0.31
24.54 3 40 5 400 1 0.22
42.84 4 40 3 400 3 0.18
21.84 3 40 5 800 3 0.11
34.58 1 20 0 800 3 0.02
36.04 2 40 6 800 3 0.11
33.09 2 20 7 800 2 0.19
42.82 4 20 3 400 2 0.06
35.8 2 20 5 800 3 0.15
37.76 1 80 5 800 3 0.13
29.02 1 80 4 400 3 0.13
37.09 2 80 5 400 4 0.7
41.19 2 20 7 800 3 0.19
31.19 3 20 0 400 2 0.02
42.41 3 80 5 800 2 0.13
28.87 1 80 2 400 4 0.29
40.02 1 40 7 800 4 0.12
41.25 3 40 3 800 4 0.08
26.04 3 20 8 400 4 0
28.97 3 80 7 800 4 0.14
36.15 4 80 2 400 4 0.1
41.9 2 20 6 800 2 0.17
33.16 3 40 8 400 2 0.12
30.08 1 20 0 800 2 0.02
33.68 4 80 0 400 2 0.06
36.33 2 80 2 400 2 0.1
35.79 2 40 0 400 4 0.04
28.35 1 40 6 800 3 0.35
24.03 2 80 8 800 3 0
32.09 4 20 1 800 3 0.04
30.31 4 80 1 400 4 0.19
40.35 1 40 8 800 4 0.12
39.73 3 20 4 400 2 0.13
33.58 1 80 5 400 1 0.5
26.82 2 80 8 800 3 0
29.6 1 80 4 800 4 0.49
25.89 1 80 2 800 4 0.26
26.89 4 20 3 800 4 0.08
32.46 4 40 1 800 4 0.06
42.91 1 80 8 400 3 0.93
22.4 4 80 3 800 3 0.11
30.56 4 20 4 800 1 0.11
35.4 1 40 4 800 4 0.24
32.75 3 40 2 800 4 0.07
42.88 1 40 9 400 4 0.56
37.03 2 80 8 800 4 0.14
36.85 1 20 1 800 4 0.03
41.59 1 80 7 800 3 0.74
39.45 4 80 3 400 1 0.31
35.63 3 80 7 400 3 0.8
40.97 3 80 7 400 4 0.85
37.02 3 20 2 400 4 0.05
37.94 2 20 5 800 4 0.08
31.88 3 20 2 800 4 0.04
38.37 1 80 8 400 4 0.14
29.39 2 40 2 800 4 0.07
34.97 3 20 2 400 4 0.05
34.11 1 40 2 400 4 0.07
34.34 4 40 4 800 4 0.24
32.5 3 40 7 800 4 0.12
24.04 4 80 5 800 1 0.47
34.49 1 80 7 800 1 0.14
24.3 2 20 4 400 1 0.07
31.59 1 20 8 400 3 0.25
30.18 3 40 3 400 2 0.18
37.5 1 80 5 400 4 0.7
34.4 1 80 0 800 4 0.06
31.66 3 80 0 400 4 0.06
26.92 1 20 1 400 3 0.04
24.75 4 20 4 400 3 0.13
39.74 4 80 6 400 3 0.14
26.97 2 80 4 800 1 0.39
34.29 2 40 1 400 1 0.06
27.2 1 20 0 400 1 0.02
40.11 3 20 1 800 3 0.04
30.97 3 40 6 400 3 0.12
35.78 2 40 7 800 3 0.12
35.19 1 80 1 400 3 0.09
26.78 3 20 4 400 4 0.13
24.91 1 80 5 400 4 0
24.45 3 20 8 800 4 0
23.05 2 40 0 400 4 0.04
42.23 1 80 2 400 3 0.28
42.76 4 20 4 400 3 0.07
32.52 1 40 7 800 1 0.32
27.26 3 80 8 800 1 0
33.48 1 40 2 400 1 0.07
23.78 1 80 0 800 1 0.06
38.86 1 80 8 800 3 0.85
34.69 3 20 7 800 3 0.09
40.05 3 20 8 800 3 0.1
37.76 1 40 3 800 3 0.16
39.58 1 40 7 400 3 0.12
33.76 1 40 1 800 4 0.08
21.32 4 40 5 400 4 0.1
26.04 1 40 8 400 3 0
29.64 3 80 7 800 3 0.11
30.29 4 20 5 800 3 0.16
42.76 1 40 0 800 3 0.04
33.45 1 40 2 800 4 0.12
40.74 1 80 5 400 4 0.13
34.76 2 40 6 400 4 0.39
29.46 2 80 4 800 4 0.12
27.82 4 40 5 400 1 0.29
39.18 1 40 5 400 1 0.11
24.51 3 20 1 800 1 0.03
33.43 4 20 3 400 1 0.06
33.29 4 80 8 800 1 0
35.34 2 40 8 400 1 0.12
29.05 3 40 5 800 3 0.31
39.48 3 80 1 400 3 0.09
34.03 3 40 9 800 3 0.12
27.03 3 20 1 800 3 0.03
26.93 3 40 1 400 3 0.06
31.71 4 20 7 800 3 0.09
25.82 3 40 0 800 3 0.04
39.04 4 20 5 800 2 0.15
35.93 4 40 9 800 2 0.12
32.64 1 40 7 400 2 0.4
38.22 3 80 6 800 2 0.13
40.94 3 80 5 800 3 0.61
37.39 4 40 0 400 1 0.04
28.62 4 80 4 800 1 0.12
27.18 2 80 7 800 1 0
33.21 2 80 9 400 4 0
33.53 1 20 3 400 4 0.06
41.61 1 80 0 400 4 0.06
38.79 4 40 5 800 2 0.3
33.72 4 40 7 400 3 0.42
33.05 1 20 5 800 3 0.08
40.3 2 40 1 400 1 0.09
34.83 4 80 9 400 3 0.01
34.04 4 40 1 800 3 0.06
31.52 3 20 0 400 4 0.02
34.59 2 80 1 800 3 0.17
37.72 4 40 2 800 3 0.07
41.85 2 20 8 400 3 0.1
36.33 2 80 3 800 3 0.11
40.15 3 40 6 800 4 0.35
40.79 1 80 3 800 3 0.33
34.59 1 20 4 800 3 0.07
31.95 2 20 4 800 3 0.07
31.94 4 80 7 400 3 0.14
36.49 3 40 9 400 2 0.51
41.81 1 20 4 800 2 0.07
29.3 1 20 5 800 3 0.15
28.86 3 20 1 400 2 0.04
31.49 3 40 2 400 3 0.13
30.78 3 40 3 800 1 0.15
42.13 2 40 3 400 2 0.17
41.76 1 40 2 400 2 0.07
35.9 2 40 9 800 2 0.12
24.66 2 20 3 400 4 0.09
42.53 3 40 2 400 1 0.12
35.11 4 80 7 800 2 0.68
41.04 4 80 0 400 2 0.06
28.21 2 20 6 400 3 0.19
42.44 1 40 3 800 2 0.16
29.37 1 40 0 800 4 0.04
40.03 3 20 5 400 3 0.17
36.97 3 40 8 400 1 0.39
25.38 4 20 7 400 1 0.09
33.69 2 20 8 800 1 0.1
38.12 2 20 8 400 1 0.1
33.13 3 40 7 800 1 0.12
42.89 1 40 3 800 2 0.16
42.55 4 40 9 400 2 0.13
42.58 2 80 9 400 2 0.14
27.08 2 80 0 400 2 0.06
29.33 4 40 9 400 2 0
31.24 3 20 6 800 4 0.17
27.81 2 40 7 800 2 0.35
26.32 1 80 7 800 4 0
27.79 2 20 8 800 4 0.03
40.81 3 20 8 800 1 0.2
33.13 3 20 7 400 1 0.09
41.98 2 80 7 800 1 0.53
39.01 3 20 1 800 1 0.03
42.75 1 80 5 800 1 0.46
27.09 4 20 5 400 1 0.09
32.7 4 20 1 400 4 0.04
27.69 2 80 9 800 2 0
24.51 2 40 4 800 2 0.1
28.23 4 40 5 400 1 0.29
31.49 3 40 6 400 4 0.39
27.21 1 40 4 800 4 0.1
32.54 1 40 4 400 3 0.26
41.04 4 20 1 800 2 0.04
35.78 4 20 8 800 2 0.1
25.64 3 20 8 400 2 0
27.09 1 40 4 400 3 0.26
40.19 4 80 5 800 3 0.13
37.28 4 40 8 800 3 0.12
33.07 4 40 0 400 3 0.04
25.63 4 20 1 400 3 0.04
36.12 1 40 7 800 3 0.12
30.9 2 20 0 800 3 0.02
30.66 1 80 9 400 3 0
36.87 2 80 4 400 3 0.13
27.22 4 20 3 800 3 0.05
26.86 4 20 7 800 2 0.19
25.02 3 20 3 800 4 0.08
36.33 4 80 0 400 4 0.06
29.64 1 20 7 400 4 0.09
27.69 2 80 2 800 4 0.1
41.48 4 20 3 400 1 0.08
26.35 1 80 5 400 1 0
34.83 1 40 4 800 3 0.24
26.9 1 80 9 800 3 0
32.94 2 40 5 400 3 0.11
41.89 2 40 9 400 1 0.42
27.25 3 40 2 400 1 0.07
24.65 2 40 4 800 1 0.1
31.1 1 80 0 800 1 0.06
29.86 4 40 9 800 1 0
39.76 3 40 0 400 1 0.04
34.22 1 40 5 800 1 0.11
27.19 1 40 8 400 1 0
29.35 2 80 0 800 1 0.06
36.53 3 40 5 800 3 0.31
38.61 2 40 5 800 1 0.27
31.32 1 20 2 400 2 0.07
33.49 2 80 3 400 2 0.11
30.34 3 20 3 400 1 0.09
27.16 4 20 1 400 2 0.04
33.39 2 80 0 400 2 0.06
24.55 2 80 6 800 2 0
27.36 4 40 5 400 2 0.11
28.28 4 20 6 400 2 0.19
37.17 1 80 2 400 2 0.27
27.77 2 80 5 400 2 0.13
41.06 2 40 3 400 2 0.09
38.11 3 20 3 800 2 0.05
38.05 3 80 4 400 4 0.55
26.95 2 20 0 400 4 0.02
39.12 3 40 9 800 4 0.12
38.75 1 80 3 400 1 0.31
24.11 1 80 7 800 1 0
33.89 4 80 2 400 1 0.1
42.73 4 80 2 400 1 0.24
41.06 2 40 7 400 1 0.34
34.27 3 80 7 400 3 0.8
28.18 1 40 0 400 3 0.04
41.26 2 40 8 400 3 0.49
33.24 1 20 2 800 4 0.06
32.97 3 40 3 800 4 0.08
36.08 1 80 8 800 4 0.14
31.68 2 40 4 400 3 0.26
28.54 1 20 5 400 3 0.09
35.09 2 80 5 400 3 0.13
34.11 3 20 6 400 1 0.17
31.76 1 40 1 400 3 0.09
28.76 1 80 1 400 1 0.18
28.61 4 40 7 400 2 0.4
38.24 1 40 6 400 2 0.12
24.45 4 40 0 800 4 0.04
25 3 40 6 800 3 0.02
30.39 1 40 2 400 4 0.13
29.35 3 40 6 400 4 0.12
35.97 3 20 1 400 3 0.04
27.65 3 40 2 400 1 0.13
26.61 4 80 9 400 1 0
35.91 4 20 8 400 1 0.1
35.06 3 40 8 400 1 0.12
24.32 2 80 6 400 1 0
39.48 3 20 5 400 1 0.09
42.03 3 80 1 400 4 0.19
33.21 4 80 7 400 3 0.8
33.88 2 80 0 400 1 0.09
36.37 4 20 7 800 2 0.19
29.71 2 40 6 800 1 0.29
35.35 2 80 1 400 1 0.17
33.27 1 80 7 400 2 0.73
39.6 1 40 6 400 2 0.12
37.55 1 40 2 800 4 0.12
25.1 4 20 5 400 4 0.09
38.84 4 80 9 800 4 0.98
25.03 3 40 5 800 4 0.11
30.18 3 40 0 800 1 0.04
33.49 1 80 4 400 1 0.13
24.41 1 20 0 400 1 0.02
34.55 1 40 0 400 4 0.04
35.1 3 40 4 400 1 0.23
36.79 2 20 2 800 2 0.06
33.99 4 80 2 800 2 0.1
24.72 4 40 9 800 2 0
40.14 1 40 3 800 3 0.16
23.99 2 40 0 400 2 0.04
31.66 3 20 7 400 2 0.09
20.14 3 80 1 800 2 0.09
25.74 3 40 9 400 2 0
32.14 2 20 0 400 2 0.02
26.68 1 80 7 800 2 0
27.13 4 40 8 800 2 0
42.49 4 80 4 800 2 0.12
35.95 3 40 4 800 2 0.1
32.79 1 20 4 800 2 0.07
29.99 1 40 7 400 2 0.12
37.02 1 80 6 400 2 0.68
33.87 3 40 8 400 2 0.12
37.07 1 20 7 800 2 0.09
39.59 4 20 6 800 2 0.17
29.01 2 40 4 400 1 0.23
29.15 4 80 7 800 1 0.14
32.79 2 40 9 800 1 0.11
42.48 3 20 5 800 1 0.08
20.68 2 80 0 400 1 0.06
25.28 3 20 7 400 4 0.21
42.27 1 40 4 400 3 0.26
35.56 2 80 9 800 3 0.11
41.79 4 80 1 800 3 0.08
27.11 3 20 4 800 4 0.12
31.77 3 20 6 400 1 0.18
31.37 2 80 9 800 1 0
41.95 4 20 4 400 1 0.07
32.33 1 80 4 400 2 0.49
34.9 2 80 9 800 2 0.14
30.57 3 80 0 400 2 0.06
42.52 4 80 7 400 1 0.56
27.18 4 40 9 400 3 0
31.63 3 80 5 800 3 0.62
35.07 3 20 7 800 3 0.09
39.41 1 80 3 800 3 0.11
36.39 3 80 8 400 1 0.62
34.3 4 80 9 800 1 0.14
36.69 2 20 7 800 1 0.09
26.97 1 20 1 800 4 0.04
25.85 1 20 8 800 1 0
37.18 4 40 0 400 1 0.04
30.23 1 40 9 400 1 0
41.87 3 20 2 400 4 0.06
34.75 3 80 4 800 4 0.12
33.43 1 40 7 800 3 0.38
36.25 3 80 1 800 2 0.17
26.18 4 20 2 400 2 0.05
29.33 4 80 3 400 1 1
32.18 3 80 2 800 2 0.79
33.68 3 80 9 400 2 0
30.38 1 20 2 400 2 0.15
33.77 4 20 1 800 4 0.12
36.31 3 20 6 800 2 0.55
29.61 2 40 7 400 2 0.38
27.04 1 80 9 400 1 0
28.28 2 40 8 800 1 0.3
32.6 4 20 2 400 2 0.2
30.97 3 40 7 400 1 1
29.63 3 80 9 800 3 0
27.63 2 80 1 400 2 0.55
37.7 3 80 3 400 3 1
31.69 2 40 9 400 4 0
30.88 4 40 9 800 3 0
27.58 4 40 2 800 3 0.19
38.47 3 20 2 800 3 0.12
34.92 2 20 1 400 4 0.11
33.32 2 40 7 800 4 0.32
35.89 3 20 1 800 1 0.1
27.81 1 40 9 400 1 0
25.46 3 80 7 400 4 0
31.35 1 20 5 800 4 0.22
39.97 4 80 5 800 4 0.35
37.89 1 20 8 400 4 0.27
26.58 4 20 0 400 4 0.05
31.21 4 40 9 800 3 0
39.84 3 80 0 400 3 0.17
35.93 3 40 8 400 3 0.34
38.42 4 80 9 400 3 1
25.2 2 80 6 800 4 0
29.23 3 40 2 800 2 0.12
39.51 3 20 0 800 3 0.02
33.45 3 20 5 800 3 0.08
24.02 2 80 4 400 3 0.13
31.68 4 40 5 800 2 0.3
30.59 1 20 7 400 2 0.09
27.69 3 80 6 800 2 0.13
38.7 2 40 7 400 2 0.12
28.13 2 80 6 400 2 0.07
33.19 1 80 6 800 2 0.13
29.24 2 40 6 400 2 0.12
26.98 1 40 9 400 2 0
34.94 4 40 9 400 1 0.42
33.65 4 40 7 400 1 0.34
33.19 4 40 2 400 2 0.13
37.55 4 20 2 800 2 0.04
33.62 1 40 2 400 1 0.13
31.94 3 40 8 800 1 0.12
33.92 2 20 1 800 4 0.04
34.51 2 80 8 800 4 0.12
34.32 1 40 2 800 4 0.07
38.92 2 40 2 800 4 0.07
26.48 3 40 2 400 4 0.07
37.25 3 80 6 800 2 0.63
29.38 2 40 2 400 4 0.13
28.66 2 80 1 800 4 0.17
39.75 3 20 8 800 4 0.1
25.56 2 80 2 400 4 0.1
24.79 3 40 3 400 4 0.09
25.87 4 20 4 400 4 0.07
28.83 3 40 5 400 4 0.11
33.51 1 80 4 400 3 0.52
31.67 1 20 8 800 1 0.21
37 2 20 8 800 2 0.22
28.9 2 40 0 400 4 0.04
35.48 3 20 1 800 4 0.04
30.14 2 20 4 800 4 0.07
30.08 3 40 1 800 4 0.06
34.94 2 20 7 400 4 0.21
26.47 2 80 6 400 4 0.14
29.76 3 80 6 400 4 0.14
24.98 3 80 8 800 4 0
24.06 3 80 1 400 1 0.18
29.43 3 20 2 400 1 0.05
26.48 3 80 8 800 1 0
30.28 3 40 8 400 1 0
38.79 3 80 8 400 1 0.63
36.99 2 40 9 400 4 0.55
37.95 4 40 6 400 4 0.12
33.64 4 40 6 400 2 0.36
30.57 4 40 1 400 3 0.09
33.23 3 40 5 400 3 0.11
31.8 3 20 7 400 1 0.2
26.27 4 40 0 800 2 0.04
36.97 2 40 2 800 3 0.12
25.15 2 40 4 400 3 0.1
35.77 1 40 5 800 4 0.32
36.24 4 40 4 400 4 0.26
38.12 1 40 5 800 2 0.3
28.09 2 80 1 400 4 0.19
33.92 2 80 9 800 3 0
33.67 2 20 4 400 1 0.12
34.79 2 80 1 800 3 0.17
24.27 3 40 0 400 3 0.04
38.9 4 40 0 400 4 0.04
26.45 2 20 4 400 4 0.13
28.33 2 20 8 400 2 0.07
26.91 4 80 1 400 4 0.19
25.99 1 20 1 400 4 0.04
31.36 1 40 9 800 4 0
30.27 1 40 9 400 4 0
27.02 2 40 4 800 3 0.24
39.93 4 20 4 400 3 0.07
38.2 1 20 5 400 2 0.17
34.88 1 40 3 400 3 0.18
33.42 4 80 3 800 1 0.28
33.39 1 20 1 800 1 0.03
28.08 4 20 8 800 2 0.03
32.39 3 40 1 800 4 0.08
24.23 1 40 7 800 3 0
28.88 1 80 3 400 3 0.11
27.4 2 80 6 800 2 0
33.58 3 80 2 800 4 0.26
28.07 3 20 6 400 4 0.09
39.31 4 20 5 400 4 0.17
24.05 2 80 3 800 4 0.11
25.22 3 40 2 400 2 0.13
27.88 4 20 4 800 2 0.07
31.58 1 80 6 400 1 0.54
38.73 1 80 7 400 3 0.8
27.8 4 20 7 800 3 0.09
38.97 3 80 0 800 3 0.06
35.05 4 80 0 400 3 0.06
25.27 3 40 4 800 1 0.21
27.34 3 40 1 800 3 0.08
24.58 2 80 5 400 1 0
28.9 1 40 3 800 1 0.08
25.31 3 40 0 800 1 0.03
24.72 3 80 7 400 1 0
30.49 4 40 1 800 1 0.06
38.71 3 40 7 800 3 0.38
36.89 2 20 7 800 3 0.09
34.13 4 40 7 400 3 0.42
36.06 3 40 6 400 1 0.32
35.73 1 40 1 800 4 0.08
31.64 2 20 6 800 1 0.16
32.08 2 20 1 400 1 0.04
37.94 1 80 9 800 3 0.92
24.42 3 20 6 400 4 0.19
25.19 4 40 6 400 4 0.07
30.03 1 80 1 800 4 0.09
36.86 2 40 1 400 1 0.09
27.54 2 80 3 800 1 0.11
31.51 2 40 9 400 2 0
25.98 1 20 2 400 2 0.05
28.66 2 80 4 800 1 0.39
34.97 4 20 0 800 3 0.02
37.75 4 20 0 400 3 0.02
37.22 3 40 9 400 3 0.13
34.74 2 80 7 800 1 0.53
31.33 3 20 3 800 3 0.08
27.75 2 40 0 800 2 0.04
29.46 2 40 2 400 2 0.07
28.51 4 20 0 400 3 0.02
30.15 2 20 3 400 4 0.09
37.87 1 20 4 400 1 0.12
32.48 2 20 8 800 1 0.1
24.82 4 80 9 800 1 0
27.48 1 80 8 800 1 0
31.32 1 80 6 800 1 0.13
25.11 3 40 8 800 3 0
25.62 2 80 4 800 4 0.5
37.1 1 80 8 400 1 0.63
27.99 1 80 5 800 1 0.13
37.92 1 20 7 400 1 0.09
30.89 3 20 5 400 3 0.17
28.2 2 40 9 400 3 0
24.08 1 80 2 400 3 0.1
34.19 1 80 8 400 3 0.1
29.72 3 40 9 400 3 0.11
37.74 1 20 8 800 3 0.1
39.26 4 40 4 400 3 0.1
29.84 1 20 1 800 3 0.04
34.37 2 40 5 400 1 0.29
34.77 3 40 6 400 1 0.12
29.31 4 80 4 800 1 0.12
30.65 1 40 1 800 1 0.06
26.29 4 20 3 800 1 0.05
32.63 3 80 5 800 1 0.13
25.45 1 80 8 800 2 0
27.4 4 40 9 400 2 0
32.2 2 20 4 800 4 0.11
32.21 3 80 6 400 2 0.68
25.56 3 20 6 400 3 0.19
38.75 3 80 3 800 3 0.33
33.52 1 40 7 400 3 0.12
26.64 2 20 8 400 1 0
27.06 3 80 9 800 1 0
34.82 3 20 1 400 1 0.04
34.3 3 80 7 400 1 0.14
30.07 4 20 0 400 1 0.02
32.88 4 80 1 800 4 0.17
28.89 1 80 9 800 4 0
35.38 1 20 2 400 4 0.05
31.46 2 40 2 800 1 0.12
27.09 2 40 8 400 1 0
26.24 3 20 1 800 1 0.03
32.99 2 80 9 400 1 0
24.53 3 80 4 800 2 0.46
30.27 2 20 7 400 4 0.21
32.09 2 80 1 400 4 0.09
29.36 3 40 9 800 4 0
34.66 1 20 3 800 4 0.08
35.43 3 40 3 400 4 0.09
25.05 2 40 7 800 4 0
39.47 1 80 2 800 1 0.22
29.74 1 20 1 400 1 0.04
35.76 1 80 5 400 1 0.13
25.32 3 20 7 800 1 0.09
30.29 2 40 9 400 3 0
24.19 2 80 5 400 2 0
33.06 3 80 4 800 2 0.45
32.6 4 20 0 400 2 0.02
37.94 1 20 4 800 4 0.12
25.4 2 20 7 400 4 0.21
39.06 2 40 5 800 4 0.11
32.1 3 20 2 800 4 0.06
27.09 3 40 5 800 4 0.32
33.77 1 40 5 800 4 0.32
24.45 3 40 5 400 1 0.2
39.86 4 40 3 400 3 0.18
21.7 3 40 5 800 3 0.1
32.9 1 20 0 800 3 0.02
36.67 2 40 6 800 3 0.11
31.65 2 20 7 800 2 0.19
39.84 4 20 3 400 2 0.06
33.93 2 20 5 800 3 0.15
35.58 1 80 5 800 3 0.13
28.22 1 80 4 400 3 0.13
35.01 2 80 5 400 4 0.7
38.47 2 20 7 800 3 0.19
30.05 3 20 0 400 2 0.02
33.48 3 80 5 800 2 0.13
28.1 1 80 2 400 4 0.29
34.48 1 40 7 800 4 0.12
38.52 3 40 3 800 4 0.08
25.72 3 20 8 400 4 0
33.25 3 80 7 800 4 0.14
34.22 4 80 2 400 4 0.1
39.07 2 20 6 800 2 0.17
31.71 3 40 8 400 2 0.12
29.12 1 20 0 800 2 0.02
26.13 4 80 0 400 2 0.06
39.45 2 80 2 400 2 0.1
33.92 2 40 0 400 4 0.04
27.66 1 40 6 800 3 0.34
24.02 2 80 8 800 3 0
30.81 4 20 1 800 3 0.04
29.31 4 80 1 400 4 0.19
37.76 1 40 8 800 4 0.12
37.24 3 20 4 400 2 0.13
37.13 1 80 5 400 1 0.49
26.37 2 80 8 800 3 0
28.71 1 80 4 800 4 0.49
25.59 1 80 2 800 4 0.26
26.43 4 20 3 800 4 0.08
31.12 4 40 1 800 4 0.06
39.92 1 80 8 400 3 0.92
27.72 4 80 3 800 3 0.11
29.52 4 20 4 800 1 0.11
33.6 1 40 4 800 4 0.24
31.36 3 40 2 800 4 0.07
39.9 1 40 9 400 4 0.56
34.97 2 80 8 800 4 0.13
34.82 1 20 1 800 4 0.03
38.81 1 80 7 800 3 0.73
37.01 4 80 3 400 1 0.31
33.79 3 80 7 400 3 0.8
38.29 3 80 7 400 4 0.84
34.96 3 20 2 400 4 0.05
35.74 2 20 5 800 4 0.08
30.63 3 20 2 800 4 0.04
30.08 1 80 8 400 4 0.14
28.53 2 40 2 800 4 0.07
33.23 3 20 2 400 4 0.05
32.5 1 40 2 400 4 0.07
32.71 4 40 4 800 4 0.24
28.14 3 40 7 800 4 0.12
29.1 4 80 5 800 1 0.47
32.83 1 80 7 800 1 0.14
24.25 2 20 4 400 1 0.07
30.39 1 20 8 400 3 0.25
29.2 3 40 3 400 2 0.18
35.37 1 80 5 400 4 0.7
26.73 1 80 0 800 4 0.06
24.43 3 80 0 400 4 0.06
26.45 1 20 1 400 3 0.04
24.63 4 20 4 400 3 0.13
31.23 4 80 6 400 3 0.14
26.5 2 80 4 800 1 0.39
32.66 2 40 1 400 1 0.06
26.69 1 20 0 400 1 0.02
37.56 3 20 1 800 3 0.04
26.85 3 40 6 400 3 0.12
33.91 2 40 7 800 3 0.12
33.42 1 80 1 400 3 0.09
26.34 3 20 4 400 4 0.13
24.76 1 80 5 400 4 0
24.37 3 20 8 800 4 0
25.73 2 40 0 400 4 0.04
39.34 1 80 2 400 3 0.28
39.79 4 20 4 400 3 0.07
31.17 1 40 7 800 1 0.32
26.74 3 80 8 800 1 0
31.98 1 40 2 400 1 0.07
28.88 1 80 0 800 1 0.06
36.51 1 80 8 800 3 0.85
33 3 20 7 800 3 0.09
37.51 3 20 8 800 3 0.1
35.58 1 40 3 800 3 0.16
